Date,Temp
6/17/2016,71.146
6/17/2016,71.017
6/17/2016,70.887
6/17/2016,70.759
6/17/2016,70.587
6/17/2016,70.416
6/17/2016,70.286
6/17/2016,70.115
6/17/2016,69.985
6/17/2016,69.858
6/17/2016,69.728
6/17/2016,69.643
6/17/2016,69.557
6/17/2016,69.471
6/17/2016,69.386
6/17/2016,69.343
6/17/2016,69.3
6/17/2016,69.256
6/17/2016,69.213
6/17/2016,69.256
6/17/2016,69.3
6/17/2016,69.343
6/17/2016,69.427
6/17/2016,69.514
6/17/2016,69.643
6/17/2016,69.814
6/17/2016,69.985
6/17/2016,70.201
6/17/2016,70.416
6/17/2016,70.63
6/17/2016,70.93
6/17/2016,71.231
6/17/2016,71.49
6/17/2016,71.748
6/17/2016,71.92
6/17/2016,72.093
6/17/2016,72.264
6/17/2016,72.394
6/17/2016,72.523
6/17/2016,72.61
6/17/2016,72.739
6/17/2016,72.826
6/17/2016,72.869
6/17/2016,72.912
6/17/2016,72.955
6/17/2016,72.997
6/17/2016,72.997
6/17/2016,72.955
6/18/2016,72.955
6/18/2016,72.912
6/18/2016,72.869
6/18/2016,72.783
6/18/2016,72.696
6/18/2016,72.61
6/18/2016,72.48
6/18/2016,72.394
6/18/2016,72.264
6/18/2016,72.136
6/18/2016,72.007
6/18/2016,71.877
6/18/2016,71.748
6/18/2016,71.62
6/18/2016,71.49
6/18/2016,71.361
6/18/2016,71.231
6/18/2016,71.103
6/18/2016,71.017
6/18/2016,70.887
6/18/2016,70.803
6/18/2016,70.759
6/18/2016,70.716
6/18/2016,70.673
6/18/2016,70.63
6/18/2016,70.63
6/18/2016,70.63
6/18/2016,70.673
6/18/2016,70.673
6/18/2016,70.716
6/18/2016,70.803
6/18/2016,70.846
6/18/2016,70.93
6/18/2016,70.974
6/18/2016,71.06
6/18/2016,71.146
6/18/2016,71.231
6/18/2016,71.317
6/18/2016,71.404
6/18/2016,71.49
6/18/2016,71.62
6/18/2016,71.704
6/18/2016,71.791
6/18/2016,71.877
