Date,Temp
7/9/2021,60.433
7/9/2021,60.346
7/9/2021,60.26
7/9/2021,60.174
7/9/2021,60.046
7/9/2021,59.916
7/9/2021,59.788
7/9/2021,59.659
7/9/2021,59.529
7/9/2021,59.358
7/9/2021,59.185
7/9/2021,59.014
7/9/2021,58.842
7/9/2021,58.669
7/9/2021,58.498
7/9/2021,58.325
7/9/2021,58.152
7/9/2021,57.979
7/9/2021,57.807
7/9/2021,57.679
7/9/2021,57.592
7/9/2021,57.636
7/9/2021,57.765
7/9/2021,57.893
7/9/2021,58.498
7/9/2021,59.358
7/9/2021,60.217
7/9/2021,60.991
7/9/2021,61.72
7/9/2021,62.447
7/9/2021,62.875
7/9/2021,63.048
7/9/2021,63.005
7/9/2021,62.834
7/9/2021,62.533
7/9/2021,62.191
7/9/2021,61.804
7/9/2021,61.506
7/9/2021,61.29
7/9/2021,61.205
7/9/2021,61.162
7/9/2021,61.162
7/9/2021,61.075
7/9/2021,61.075
7/9/2021,61.032
7/9/2021,60.991
7/9/2021,61.032
7/9/2021,61.032
7/10/2021,61.032
7/10/2021,61.032
7/10/2021,60.991
7/10/2021,60.948
7/10/2021,60.861
7/10/2021,60.818
7/10/2021,60.69
7/10/2021,60.604
7/10/2021,60.517
7/10/2021,60.433
7/10/2021,60.303
7/10/2021,60.217
7/10/2021,60.089
7/10/2021,59.959
7/10/2021,59.873
7/10/2021,59.788
7/10/2021,59.659
7/10/2021,59.572
7/10/2021,59.529
7/10/2021,59.486
7/10/2021,59.486
7/10/2021,59.572
7/10/2021,59.702
7/10/2021,59.873
7/10/2021,60.217
7/10/2021,60.69
7/10/2021,61.248
7/10/2021,61.891
7/10/2021,62.704
7/10/2021,63.475
7/10/2021,63.903
7/10/2021,64.117
7/10/2021,64.074
7/10/2021,63.862
7/10/2021,63.561
7/10/2021,63.262
7/10/2021,62.962
7/10/2021,62.661
7/10/2021,62.447
7/10/2021,62.276
7/10/2021,62.191
7/10/2021,62.105
7/10/2021,62.019
7/10/2021,61.934
7/10/2021,61.848
7/10/2021,61.761
7/10/2021,61.72
7/10/2021,61.633
7/11/2021,61.59
7/11/2021,61.506
7/11/2021,61.419
7/11/2021,61.333
7/11/2021,61.248
7/11/2021,61.162
7/11/2021,61.032
7/11/2021,60.904
7/11/2021,60.775
7/11/2021,60.604
7/11/2021,60.474
7/11/2021,60.303
7/11/2021,60.174
7/11/2021,60.003
7/11/2021,59.873
7/11/2021,59.702
7/11/2021,59.572
7/11/2021,59.445
7/11/2021,59.315
7/11/2021,59.185
7/11/2021,59.142
7/11/2021,59.185
7/11/2021,59.272
7/11/2021,59.445
7/11/2021,59.745
7/11/2021,60.174
7/11/2021,60.818
7/11/2021,61.677
7/11/2021,62.661
7/11/2021,63.475
7/11/2021,64.033
7/11/2021,64.288
7/11/2021,64.332
7/11/2021,64.204
7/11/2021,63.903
7/11/2021,63.561
7/11/2021,63.133
7/11/2021,62.748
7/11/2021,62.49
7/11/2021,62.276
7/11/2021,62.191
7/11/2021,62.105
7/11/2021,62.019
7/11/2021,61.934
7/11/2021,61.891
7/11/2021,61.848
7/11/2021,61.848
7/11/2021,61.848
7/12/2021,61.804
7/12/2021,61.804
7/12/2021,61.761
7/12/2021,61.677
7/12/2021,61.59
7/12/2021,61.506
7/12/2021,61.419
7/12/2021,61.29
7/12/2021,61.162
7/12/2021,61.075
7/12/2021,60.948
7/12/2021,60.861
7/12/2021,60.733
7/12/2021,60.647
7/12/2021,60.561
7/12/2021,60.474
7/12/2021,60.39
7/12/2021,60.303
7/12/2021,60.26
7/12/2021,60.26
7/12/2021,60.26
7/12/2021,60.346
7/12/2021,60.474
7/12/2021,60.604
7/12/2021,60.948
7/12/2021,61.462
7/12/2021,62.191
7/12/2021,63.133
7/12/2021,64.033
7/12/2021,64.803
7/12/2021,65.273
7/12/2021,65.53
7/12/2021,65.53
7/12/2021,65.316
7/12/2021,64.931
7/12/2021,64.503
7/12/2021,64.033
7/12/2021,63.561
7/12/2021,63.219
