Date,Temp
6/27/2022,61.848
6/27/2022,61.119
6/27/2022,61.333
6/27/2022,61.376
6/27/2022,61.29
6/27/2022,60.991
6/27/2022,60.647
6/27/2022,60.303
6/27/2022,59.916
6/27/2022,59.529
6/27/2022,59.185
6/27/2022,58.885
6/27/2022,58.582
6/27/2022,58.325
6/27/2022,58.023
6/27/2022,57.765
6/27/2022,57.506
6/27/2022,57.247
6/28/2022,56.988
6/28/2022,56.772
6/28/2022,56.556
6/28/2022,56.34
6/28/2022,56.122
6/28/2022,55.906
6/28/2022,55.733
6/28/2022,55.515
6/28/2022,55.299
6/28/2022,55.125
6/28/2022,54.952
6/28/2022,54.734
6/28/2022,54.516
6/28/2022,54.3
6/28/2022,54.126
6/28/2022,53.994
6/28/2022,53.908
6/28/2022,53.82
6/28/2022,53.865
6/28/2022,53.994
6/28/2022,54.169
6/28/2022,54.473
6/28/2022,54.777
6/28/2022,55.168
6/28/2022,55.602
6/28/2022,56.165
6/28/2022,56.728
6/28/2022,57.29
6/28/2022,57.893
6/28/2022,58.498
6/28/2022,58.842
6/28/2022,59.099
6/28/2022,59.229
6/28/2022,59.229
6/28/2022,59.099
6/28/2022,58.798
6/28/2022,58.411
6/28/2022,58.023
6/28/2022,57.636
6/28/2022,57.247
6/28/2022,56.901
6/28/2022,56.599
6/28/2022,56.34
6/28/2022,56.079
6/28/2022,55.819
6/28/2022,55.558
6/28/2022,55.299
6/28/2022,55.081
6/29/2022,54.865
6/29/2022,54.648
6/29/2022,54.43
6/29/2022,54.212
6/29/2022,54.037
6/29/2022,53.865
6/29/2022,53.645
6/29/2022,53.472
6/29/2022,53.298
6/29/2022,53.121
6/29/2022,52.947
6/29/2022,52.772
6/29/2022,52.597
6/29/2022,52.423
6/29/2022,52.291
6/29/2022,52.203
6/29/2022,52.16
6/29/2022,52.115
6/29/2022,52.203
6/29/2022,52.335
6/29/2022,52.641
6/29/2022,52.992
6/29/2022,53.427
6/29/2022,53.865
6/29/2022,54.387
6/29/2022,55.081
6/29/2022,55.733
6/29/2022,56.383
6/29/2022,57.117
6/29/2022,57.85
6/29/2022,58.325
6/29/2022,58.712
6/29/2022,58.885
6/29/2022,59.014
6/29/2022,58.971
6/29/2022,58.798
6/29/2022,58.455
6/29/2022,58.066
6/29/2022,57.679
6/29/2022,57.29
6/29/2022,56.901
6/29/2022,56.556
6/29/2022,56.251
6/29/2022,55.992
6/29/2022,55.69
6/29/2022,55.429
6/29/2022,55.168
6/29/2022,54.909
6/30/2022,54.648
6/30/2022,54.343
6/30/2022,54.126
6/30/2022,53.865
6/30/2022,53.645
6/30/2022,53.384
6/30/2022,53.166
6/30/2022,52.947
6/30/2022,52.729
6/30/2022,52.509
6/30/2022,52.291
6/30/2022,52.072
6/30/2022,51.895
6/30/2022,51.678
6/30/2022,51.501
6/30/2022,51.37
6/30/2022,51.325
6/30/2022,51.282
6/30/2022,51.37
6/30/2022,51.544
6/30/2022,51.809
6/30/2022,52.203
6/30/2022,52.686
6/30/2022,53.121
6/30/2022,53.733
6/30/2022,54.43
6/30/2022,55.168
6/30/2022,55.906
6/30/2022,56.728
6/30/2022,57.549
6/30/2022,58.066
6/30/2022,58.498
6/30/2022,58.798
6/30/2022,58.928
6/30/2022,58.928
6/30/2022,58.669
6/30/2022,58.325
6/30/2022,57.893
6/30/2022,57.506
6/30/2022,57.117
6/30/2022,56.728
6/30/2022,56.426
6/30/2022,56.122
6/30/2022,55.863
6/30/2022,55.602
6/30/2022,55.342
6/30/2022,55.125
6/30/2022,54.865
7/1/2022,54.648
7/1/2022,54.43
7/1/2022,54.212
7/1/2022,53.994
7/1/2022,53.82
7/1/2022,53.602
7/1/2022,53.427
7/1/2022,53.253
7/1/2022,53.078
7/1/2022,52.947
7/1/2022,52.772
7/1/2022,52.641
7/1/2022,52.554
7/1/2022,52.466
7/1/2022,52.423
7/1/2022,52.378
7/1/2022,52.378
7/1/2022,52.335
7/1/2022,52.335
7/1/2022,52.509
7/1/2022,52.729
7/1/2022,53.078
7/1/2022,53.559
7/1/2022,53.994
7/1/2022,54.561
7/1/2022,55.299
7/1/2022,56.035
7/1/2022,56.772
7/1/2022,57.549
7/1/2022,58.325
7/1/2022,58.842
7/1/2022,59.272
7/1/2022,59.529
7/1/2022,59.616
7/1/2022,59.572
7/1/2022,59.272
7/1/2022,58.842
7/1/2022,58.411
7/1/2022,57.979
7/1/2022,57.592
7/1/2022,57.204
7/1/2022,56.901
7/1/2022,56.599
7/1/2022,56.34
7/1/2022,56.079
7/1/2022,55.819
7/1/2022,55.602
7/1/2022,55.386
7/2/2022,55.168
7/2/2022,54.952
7/2/2022,54.777
7/2/2022,54.561
7/2/2022,54.387
7/2/2022,54.212
7/2/2022,54.037
7/2/2022,53.908
7/2/2022,53.733
7/2/2022,53.602
7/2/2022,53.472
7/2/2022,53.298
7/2/2022,53.209
7/2/2022,53.078
7/2/2022,52.992
7/2/2022,52.992
7/2/2022,52.992
7/2/2022,53.035
7/2/2022,53.078
7/2/2022,53.253
7/2/2022,53.559
7/2/2022,53.865
7/2/2022,54.343
7/2/2022,54.82
7/2/2022,55.342
7/2/2022,55.992
7/2/2022,56.728
7/2/2022,57.42
7/2/2022,58.109
7/2/2022,58.712
7/2/2022,58.928
7/2/2022,59.185
7/2/2022,59.229
7/2/2022,59.229
7/2/2022,59.142
7/2/2022,59.014
