Date,Temp
5/24/2019,48.538
5/24/2019,48.45
5/24/2019,48.315
5/24/2019,48.227
5/24/2019,48.094
5/24/2019,48.004
5/24/2019,47.959
5/24/2019,47.914
5/24/2019,47.826
5/24/2019,47.781
5/24/2019,47.736
5/24/2019,47.647
5/24/2019,47.602
5/24/2019,47.557
5/24/2019,47.512
5/24/2019,47.467
5/24/2019,47.467
5/24/2019,47.557
5/24/2019,47.602
5/24/2019,47.691
5/24/2019,47.826
5/24/2019,47.959
5/24/2019,48.137
5/24/2019,48.272
5/24/2019,48.493
5/24/2019,48.628
5/24/2019,49.028
5/24/2019,49.338
5/24/2019,49.87
5/24/2019,50.223
5/24/2019,50.223
5/24/2019,50.047
5/24/2019,49.782
5/24/2019,49.561
5/24/2019,49.516
5/24/2019,49.516
5/24/2019,49.516
5/24/2019,49.428
5/24/2019,49.338
5/24/2019,49.161
5/24/2019,49.073
5/24/2019,48.983
5/24/2019,48.805
5/24/2019,48.628
5/24/2019,48.493
5/24/2019,48.315
5/24/2019,48.182
5/24/2019,48.004
5/25/2019,47.826
5/25/2019,47.647
5/25/2019,47.467
5/25/2019,47.289
5/25/2019,47.109
5/25/2019,46.974
5/25/2019,46.841
5/25/2019,46.661
5/25/2019,46.526
5/25/2019,46.391
5/25/2019,46.256
5/25/2019,46.121
5/25/2019,45.941
5/25/2019,45.851
5/25/2019,45.761
5/25/2019,45.714
5/25/2019,45.714
5/25/2019,45.714
5/25/2019,45.761
5/25/2019,45.806
5/25/2019,45.896
5/25/2019,46.031
5/25/2019,46.121
5/25/2019,46.256
5/25/2019,46.436
5/25/2019,46.526
5/25/2019,46.571
5/25/2019,46.571
5/25/2019,46.616
5/25/2019,46.616
5/25/2019,46.571
5/25/2019,46.616
5/25/2019,46.526
5/25/2019,46.481
5/25/2019,46.391
5/25/2019,46.346
5/25/2019,46.301
5/25/2019,46.211
5/25/2019,46.166
5/25/2019,46.121
5/25/2019,46.031
5/25/2019,45.986
5/25/2019,45.896
5/25/2019,45.806
5/25/2019,45.669
5/25/2019,45.579
5/25/2019,45.489
5/25/2019,45.399
5/26/2019,45.262
5/26/2019,45.172
5/26/2019,45.082
5/26/2019,44.991
5/26/2019,44.901
5/26/2019,44.809
5/26/2019,44.719
5/26/2019,44.674
5/26/2019,44.582
5/26/2019,44.492
5/26/2019,44.445
5/26/2019,44.4
5/26/2019,44.31
5/26/2019,44.31
5/26/2019,44.263
5/26/2019,44.218
5/26/2019,44.218
5/26/2019,44.263
5/26/2019,44.355
5/26/2019,44.492
5/26/2019,44.674
5/26/2019,44.809
5/26/2019,44.946
5/26/2019,45.127
5/26/2019,45.354
5/26/2019,45.669
5/26/2019,46.121
5/26/2019,46.751
5/26/2019,47.467
5/26/2019,48.094
5/26/2019,48.672
5/26/2019,49.028
5/26/2019,48.895
