Date,Temp
6/1/2017,48.628
6/1/2017,48.538
6/1/2017,48.45
6/1/2017,48.36
6/1/2017,48.272
6/1/2017,48.182
6/1/2017,48.094
6/1/2017,48.004
6/1/2017,47.959
6/1/2017,47.871
6/1/2017,47.781
6/1/2017,47.736
6/1/2017,47.647
6/1/2017,47.557
6/1/2017,47.512
6/1/2017,47.467
6/1/2017,47.467
6/1/2017,47.467
6/1/2017,47.512
6/1/2017,47.557
6/1/2017,47.736
6/1/2017,47.871
6/1/2017,48.137
6/1/2017,48.45
6/1/2017,48.717
6/1/2017,49.161
6/1/2017,49.294
6/1/2017,49.516
6/1/2017,49.959
6/1/2017,50.268
6/1/2017,50.576
6/1/2017,50.664
6/1/2017,50.929
6/1/2017,51.062
6/1/2017,51.062
6/1/2017,50.929
6/1/2017,50.752
6/1/2017,50.621
6/1/2017,50.488
6/1/2017,50.4
6/1/2017,50.223
6/1/2017,50.047
6/1/2017,49.914
6/1/2017,49.782
6/1/2017,49.649
6/1/2017,49.471
6/1/2017,49.338
6/1/2017,49.204
6/2/2017,49.073
6/2/2017,48.895
6/2/2017,48.762
6/2/2017,48.628
6/2/2017,48.45
6/2/2017,48.272
6/2/2017,48.182
6/2/2017,48.049
6/2/2017,47.914
6/2/2017,47.781
6/2/2017,47.647
6/2/2017,47.557
6/2/2017,47.377
6/2/2017,47.289
6/2/2017,47.154
6/2/2017,47.064
6/2/2017,47.064
6/2/2017,47.064
6/2/2017,47.154
6/2/2017,47.244
6/2/2017,47.334
6/2/2017,47.467
6/2/2017,47.691
6/2/2017,47.959
6/2/2017,48.315
6/2/2017,48.717
6/2/2017,49.161
6/2/2017,49.649
6/2/2017,50.18
6/2/2017,50.664
6/2/2017,51.148
6/2/2017,51.501
6/2/2017,51.721
6/2/2017,51.895
6/2/2017,51.94
6/2/2017,51.852
6/2/2017,51.678
6/2/2017,51.544
6/2/2017,51.37
6/2/2017,51.237
6/2/2017,51.062
6/2/2017,50.886
6/2/2017,50.752
6/2/2017,50.621
6/2/2017,50.488
6/2/2017,50.356
6/2/2017,50.223
6/2/2017,50.092
6/3/2017,49.914
6/3/2017,49.782
6/3/2017,49.604
6/3/2017,49.471
6/3/2017,49.294
6/3/2017,49.116
6/3/2017,48.938
6/3/2017,48.805
6/3/2017,48.628
6/3/2017,48.45
6/3/2017,48.315
6/3/2017,48.227
6/3/2017,48.094
6/3/2017,48.004
6/3/2017,47.914
6/3/2017,47.871
6/3/2017,47.826
6/3/2017,47.826
6/3/2017,47.826
6/3/2017,47.914
6/3/2017,47.914
6/3/2017,47.959
6/3/2017,48.049
6/3/2017,48.094
6/3/2017,48.36
6/3/2017,49.161
6/3/2017,49.649
6/3/2017,50.135
6/3/2017,50.664
6/3/2017,51.237
6/3/2017,51.678
6/3/2017,51.984
6/3/2017,52.203
6/3/2017,52.335
6/3/2017,52.335
6/3/2017,52.246
6/3/2017,52.072
6/3/2017,51.809
6/3/2017,51.589
6/3/2017,51.413
6/3/2017,51.237
6/3/2017,51.062
6/3/2017,50.841
6/3/2017,50.709
6/3/2017,50.533
6/3/2017,50.4
6/3/2017,50.268
6/3/2017,50.135
6/4/2017,50.002
6/4/2017,49.825
6/4/2017,49.692
6/4/2017,49.561
6/4/2017,49.428
6/4/2017,49.338
6/4/2017,49.204
6/4/2017,49.073
6/4/2017,48.983
6/4/2017,48.85
6/4/2017,48.717
6/4/2017,48.583
6/4/2017,48.493
6/4/2017,48.36
6/4/2017,48.272
6/4/2017,48.227
6/4/2017,48.137
6/4/2017,48.049
6/4/2017,48.004
6/4/2017,48.004
6/4/2017,48.049
6/4/2017,48.094
6/4/2017,48.094
6/4/2017,48.272
6/4/2017,48.315
6/4/2017,48.805
6/4/2017,48.895
6/4/2017,49.204
6/4/2017,49.338
6/4/2017,49.561
6/4/2017,50.092
6/4/2017,50.752
6/4/2017,50.841
6/4/2017,50.797
6/4/2017,50.709
6/4/2017,50.621
6/4/2017,50.356
6/4/2017,50.047
6/4/2017,49.737
6/4/2017,49.516
6/4/2017,49.338
6/4/2017,49.161
6/4/2017,48.983
6/4/2017,48.85
6/4/2017,48.672
6/4/2017,48.493
6/4/2017,48.36
6/4/2017,48.182
6/5/2017,48.004
6/5/2017,47.826
6/5/2017,47.647
6/5/2017,47.422
6/5/2017,47.244
6/5/2017,47.019
6/5/2017,46.841
6/5/2017,46.616
6/5/2017,46.436
6/5/2017,46.211
6/5/2017,46.031
6/5/2017,45.851
6/5/2017,45.669
6/5/2017,45.489
6/5/2017,45.307
6/5/2017,45.127
6/5/2017,45.036
6/5/2017,45.036
6/5/2017,45.036
6/5/2017,45.127
6/5/2017,45.307
6/5/2017,45.579
6/5/2017,45.851
6/5/2017,46.211
6/5/2017,46.706
6/5/2017,47.244
6/5/2017,47.826
6/5/2017,48.36
6/5/2017,48.85
6/5/2017,49.428
6/5/2017,49.825
6/5/2017,50.268
6/5/2017,50.533
6/5/2017,50.664
6/5/2017,50.752
6/5/2017,50.752
6/5/2017,50.664
6/5/2017,50.533
6/5/2017,50.356
6/5/2017,50.223
6/5/2017,50.092
6/5/2017,50.002
6/5/2017,49.87
6/5/2017,49.782
6/5/2017,49.692
6/5/2017,49.604
6/5/2017,49.516
6/5/2017,49.383
6/6/2017,49.294
6/6/2017,49.204
6/6/2017,49.116
6/6/2017,48.983
6/6/2017,48.85
6/6/2017,48.717
6/6/2017,48.628
6/6/2017,48.45
6/6/2017,48.315
6/6/2017,48.182
6/6/2017,48.049
6/6/2017,47.914
6/6/2017,47.736
6/6/2017,47.602
6/6/2017,47.467
6/6/2017,47.377
6/6/2017,47.334
6/6/2017,47.334
6/6/2017,47.377
6/6/2017,47.467
6/6/2017,47.647
6/6/2017,47.914
6/6/2017,48.182
6/6/2017,48.538
6/6/2017,48.983
6/6/2017,49.516
6/6/2017,50.092
6/6/2017,50.709
6/6/2017,51.325
6/6/2017,51.895
6/6/2017,52.378
6/6/2017,52.772
6/6/2017,52.947
6/6/2017,53.078
6/6/2017,53.078
6/6/2017,53.035
6/6/2017,52.86
6/6/2017,52.729
6/6/2017,52.509
6/6/2017,52.335
6/6/2017,52.16
6/6/2017,52.029
6/6/2017,51.895
6/6/2017,51.721
6/6/2017,51.589
6/6/2017,51.458
6/6/2017,51.325
6/6/2017,51.237
6/7/2017,51.105
6/7/2017,50.974
6/7/2017,50.841
6/7/2017,50.752
6/7/2017,50.621
6/7/2017,50.488
6/7/2017,50.311
6/7/2017,50.18
6/7/2017,50.047
6/7/2017,49.87
6/7/2017,49.737
6/7/2017,49.604
6/7/2017,49.471
6/7/2017,49.338
6/7/2017,49.249
6/7/2017,49.204
6/7/2017,49.161
6/7/2017,49.161
6/7/2017,49.204
6/7/2017,49.204
6/7/2017,49.249
6/7/2017,49.383
6/7/2017,49.604
6/7/2017,49.914
6/7/2017,50.223
6/7/2017,50.4
6/7/2017,50.752
6/7/2017,51.193
6/7/2017,51.501
6/7/2017,51.984
6/7/2017,52.203
6/7/2017,52.246
6/7/2017,52.16
6/7/2017,52.115
6/7/2017,52.029
6/7/2017,51.984
6/7/2017,51.94
6/7/2017,51.852
6/7/2017,51.764
6/7/2017,51.678
6/7/2017,51.589
6/7/2017,51.501
6/7/2017,51.413
6/7/2017,51.325
6/7/2017,51.237
6/7/2017,51.148
6/7/2017,51.062
6/7/2017,51.017
6/8/2017,50.929
6/8/2017,50.841
6/8/2017,50.752
6/8/2017,50.664
6/8/2017,50.576
6/8/2017,50.488
6/8/2017,50.4
6/8/2017,50.311
6/8/2017,50.223
6/8/2017,50.135
6/8/2017,50.047
6/8/2017,49.959
6/8/2017,49.87
6/8/2017,49.825
6/8/2017,49.782
6/8/2017,49.692
6/8/2017,49.649
6/8/2017,49.604
6/8/2017,49.561
6/8/2017,49.561
6/8/2017,49.561
6/8/2017,49.604
6/8/2017,49.692
6/8/2017,49.737
6/8/2017,49.782
6/8/2017,49.825
6/8/2017,49.825
6/8/2017,49.87
6/8/2017,49.959
6/8/2017,50.047
6/8/2017,50.047
6/8/2017,49.959
6/8/2017,49.914
6/8/2017,49.959
6/8/2017,49.959
6/8/2017,49.87
6/8/2017,49.692
6/8/2017,49.516
6/8/2017,49.338
6/8/2017,49.204
6/8/2017,49.073
6/8/2017,48.938
6/8/2017,48.805
6/8/2017,48.672
6/8/2017,48.538
6/8/2017,48.45
6/8/2017,48.315
6/8/2017,48.227
6/9/2017,48.094
6/9/2017,48.004
6/9/2017,47.914
6/9/2017,47.826
6/9/2017,47.736
6/9/2017,47.602
6/9/2017,47.512
6/9/2017,47.422
6/9/2017,47.334
6/9/2017,47.244
6/9/2017,47.154
6/9/2017,47.109
6/9/2017,47.019
6/9/2017,46.931
6/9/2017,46.886
6/9/2017,46.841
6/9/2017,46.841
6/9/2017,46.841
6/9/2017,46.886
6/9/2017,46.931
6/9/2017,47.019
6/9/2017,47.064
6/9/2017,47.199
6/9/2017,47.334
6/9/2017,47.422
6/9/2017,47.781
6/9/2017,47.871
6/9/2017,47.871
6/9/2017,47.826
6/9/2017,47.691
6/9/2017,47.647
6/9/2017,47.557
6/9/2017,47.467
