Date,Temp
7/11/2022,70.158
7/11/2022,70.115
7/11/2022,70.115
7/11/2022,69.901
7/11/2022,69.685
7/11/2022,69.514
7/11/2022,69.343
7/11/2022,69.085
7/11/2022,68.785
7/11/2022,68.443
7/11/2022,68.142
7/11/2022,68.013
7/11/2022,67.928
7/11/2022,67.928
7/11/2022,68.013
7/11/2022,68.099
7/12/2022,68.227
7/12/2022,68.313
7/12/2022,68.4
7/12/2022,68.443
7/12/2022,68.484
7/12/2022,68.484
7/12/2022,68.443
7/12/2022,68.443
7/12/2022,68.4
7/12/2022,68.356
7/12/2022,68.313
7/12/2022,68.27
7/12/2022,68.227
7/12/2022,68.142
7/12/2022,68.056
7/12/2022,67.971
7/12/2022,67.842
7/12/2022,67.757
7/12/2022,67.757
7/12/2022,67.798
7/12/2022,67.885
7/12/2022,68.056
7/12/2022,68.27
7/12/2022,68.614
7/12/2022,69.085
7/12/2022,69.643
7/12/2022,70.243
7/12/2022,70.759
7/12/2022,71.103
7/12/2022,71.447
7/12/2022,71.704
7/12/2022,71.92
7/12/2022,72.093
7/12/2022,72.093
7/12/2022,71.964
7/12/2022,71.704
7/12/2022,71.49
7/12/2022,71.231
7/12/2022,70.974
7/12/2022,70.673
7/12/2022,70.372
7/12/2022,70.029
7/12/2022,69.728
7/12/2022,69.471
7/12/2022,69.343
7/12/2022,69.256
7/12/2022,69.256
7/12/2022,69.3
7/13/2022,69.386
7/13/2022,69.427
7/13/2022,69.471
7/13/2022,69.471
7/13/2022,69.427
7/13/2022,69.343
7/13/2022,69.3
7/13/2022,69.213
7/13/2022,69.085
7/13/2022,68.999
7/13/2022,68.871
7/13/2022,68.742
7/13/2022,68.614
7/13/2022,68.484
7/13/2022,68.356
7/13/2022,68.185
7/13/2022,68.013
7/13/2022,67.885
7/13/2022,67.798
7/13/2022,67.842
7/13/2022,67.885
7/13/2022,68.013
7/13/2022,68.185
7/13/2022,68.571
7/13/2022,69.085
7/13/2022,69.471
7/13/2022,69.942
7/13/2022,70.502
7/13/2022,70.846
7/13/2022,71.146
7/13/2022,71.231
7/13/2022,71.103
7/13/2022,71.231
7/13/2022,71.361
7/13/2022,71.231
7/13/2022,71.017
7/13/2022,70.759
