Date,Temp
6/30/2023,68.313
6/30/2023,67.928
6/30/2023,67.627
6/30/2023,67.413
6/30/2023,67.242
6/30/2023,67.114
6/30/2023,67.028
6/30/2023,66.943
6/30/2023,66.857
6/30/2023,66.814
6/30/2023,66.729
6/30/2023,66.643
6/30/2023,66.558
6/30/2023,66.429
6/30/2023,66.344
6/30/2023,66.214
6/30/2023,66.173
6/30/2023,66.13
6/30/2023,66.173
6/30/2023,66.344
6/30/2023,66.686
6/30/2023,67.071
6/30/2023,67.627
6/30/2023,68.313
6/30/2023,69.129
6/30/2023,69.985
6/30/2023,70.974
6/30/2023,71.964
6/30/2023,72.869
6/30/2023,73.688
6/30/2023,74.338
6/30/2023,74.856
6/30/2023,75.204
6/30/2023,75.29
6/30/2023,75.16
6/30/2023,74.899
6/30/2023,74.64
6/30/2023,74.467
6/30/2023,74.25
6/30/2023,74.034
6/30/2023,73.774
6/30/2023,73.429
6/30/2023,72.997
6/30/2023,72.523
6/30/2023,72.007
6/30/2023,71.447
6/30/2023,70.887
6/30/2023,70.372
7/1/2023,69.858
7/1/2023,69.427
7/1/2023,69.085
7/1/2023,68.785
7/1/2023,68.571
7/1/2023,68.4
7/1/2023,68.27
7/1/2023,68.142
7/1/2023,68.056
7/1/2023,67.928
7/1/2023,67.842
7/1/2023,67.714
7/1/2023,67.586
7/1/2023,67.456
7/1/2023,67.329
7/1/2023,67.199
7/1/2023,67.071
7/1/2023,66.985
7/1/2023,66.985
7/1/2023,67.158
7/1/2023,67.413
7/1/2023,67.798
7/1/2023,68.356
7/1/2023,68.999
7/1/2023,69.814
7/1/2023,70.587
7/1/2023,71.577
7/1/2023,72.523
7/1/2023,73.386
7/1/2023,74.163
7/1/2023,74.856
7/1/2023,75.376
7/1/2023,75.724
7/1/2023,75.767
7/1/2023,75.637
7/1/2023,75.247
7/1/2023,74.899
7/1/2023,74.64
7/1/2023,74.467
7/1/2023,74.25
7/1/2023,73.947
7/1/2023,73.645
7/1/2023,73.256
7/1/2023,72.826
7/1/2023,72.307
7/1/2023,71.704
7/1/2023,71.103
7/1/2023,70.502
7/2/2023,69.901
7/2/2023,69.386
7/2/2023,68.999
7/2/2023,68.657
7/2/2023,68.4
7/2/2023,68.185
7/2/2023,67.971
7/2/2023,67.798
7/2/2023,67.671
7/2/2023,67.543
7/2/2023,67.413
7/2/2023,67.242
7/2/2023,67.114
7/2/2023,66.985
7/2/2023,66.814
7/2/2023,66.686
7/2/2023,66.558
7/2/2023,66.472
7/2/2023,66.472
7/2/2023,66.558
7/2/2023,66.857
7/2/2023,67.199
7/2/2023,67.714
7/2/2023,68.4
7/2/2023,69.213
7/2/2023,69.985
7/2/2023,70.93
7/2/2023,71.92
7/2/2023,72.739
7/2/2023,73.558
7/2/2023,74.295
7/2/2023,74.899
7/2/2023,75.29
7/2/2023,75.42
7/2/2023,75.29
7/2/2023,74.943
7/2/2023,74.683
7/2/2023,74.511
7/2/2023,74.381
7/2/2023,74.25
7/2/2023,73.99
7/2/2023,73.645
7/2/2023,73.213
7/2/2023,72.783
7/2/2023,72.307
7/2/2023,71.748
7/2/2023,71.19
7/2/2023,70.587
7/3/2023,70.029
7/3/2023,69.471
7/3/2023,69.042
7/3/2023,68.657
7/3/2023,68.4
7/3/2023,68.142
7/3/2023,67.971
7/3/2023,67.798
7/3/2023,67.671
7/3/2023,67.543
7/3/2023,67.413
7/3/2023,67.329
7/3/2023,67.199
7/3/2023,67.071
