Date,Temp
6/10/2016,61.677
6/10/2016,61.59
6/10/2016,61.506
6/10/2016,61.376
6/10/2016,61.29
6/10/2016,61.205
6/10/2016,61.119
6/10/2016,61.032
6/10/2016,60.948
6/10/2016,60.861
6/10/2016,60.775
6/10/2016,60.69
6/10/2016,60.604
6/10/2016,60.474
6/10/2016,60.39
6/10/2016,60.303
6/10/2016,60.26
6/10/2016,60.26
6/10/2016,60.474
6/10/2016,60.69
6/10/2016,60.818
6/10/2016,60.818
6/10/2016,60.991
6/10/2016,61.333
6/10/2016,61.677
6/10/2016,62.148
6/10/2016,62.577
6/10/2016,62.875
6/10/2016,63.176
6/10/2016,63.262
6/10/2016,63.475
6/10/2016,63.433
6/10/2016,63.219
6/10/2016,62.919
6/10/2016,62.748
6/10/2016,62.577
6/10/2016,62.319
6/10/2016,62.062
6/10/2016,61.848
6/10/2016,61.59
6/10/2016,61.205
6/10/2016,60.904
6/10/2016,60.604
6/10/2016,60.303
6/10/2016,60.003
6/10/2016,59.745
6/10/2016,59.529
6/10/2016,59.358
6/11/2016,59.272
6/11/2016,59.185
6/11/2016,59.099
6/11/2016,59.014
6/11/2016,58.928
6/11/2016,58.885
6/11/2016,58.842
6/11/2016,58.798
6/11/2016,58.712
6/11/2016,58.669
6/11/2016,58.582
6/11/2016,58.541
6/11/2016,58.498
6/11/2016,58.455
6/11/2016,58.411
6/11/2016,58.368
6/11/2016,58.325
6/11/2016,58.282
6/11/2016,58.325
6/11/2016,58.541
6/11/2016,58.928
6/11/2016,59.229
6/11/2016,59.616
6/11/2016,60.003
6/11/2016,60.647
6/11/2016,61.419
6/11/2016,62.276
6/11/2016,62.919
6/11/2016,63.604
6/11/2016,64.161
6/11/2016,64.589
6/11/2016,64.931
6/11/2016,65.23
6/11/2016,65.273
6/11/2016,65.188
6/11/2016,64.888
6/11/2016,64.546
6/11/2016,64.247
6/11/2016,63.903
6/11/2016,63.475
6/11/2016,63.005
6/11/2016,62.447
6/11/2016,61.848
6/11/2016,61.29
6/11/2016,60.818
6/11/2016,60.346
6/11/2016,60.046
6/11/2016,59.916
6/12/2016,59.83
6/12/2016,59.83
6/12/2016,59.873
6/12/2016,59.873
6/12/2016,59.916
6/12/2016,59.873
6/12/2016,59.83
6/12/2016,59.745
6/12/2016,59.616
6/12/2016,59.529
6/12/2016,59.401
6/12/2016,59.272
6/12/2016,59.142
6/12/2016,59.056
6/12/2016,58.928
6/12/2016,58.842
6/12/2016,58.755
6/12/2016,58.755
6/12/2016,58.885
6/12/2016,59.142
6/12/2016,59.486
6/12/2016,59.916
6/12/2016,60.517
6/12/2016,61.162
6/12/2016,61.934
6/12/2016,62.748
6/12/2016,63.732
6/12/2016,64.546
6/12/2016,65.273
6/12/2016,65.872
6/12/2016,66.344
6/12/2016,66.686
6/12/2016,66.9
6/12/2016,66.9
6/12/2016,66.729
6/12/2016,66.472
6/12/2016,66.173
6/12/2016,65.916
6/12/2016,65.658
6/12/2016,65.403
6/12/2016,65.017
6/12/2016,64.503
6/12/2016,63.903
6/12/2016,63.304
6/12/2016,62.748
6/12/2016,62.233
6/12/2016,61.804
6/12/2016,61.462
6/13/2016,61.248
6/13/2016,61.119
6/13/2016,61.032
6/13/2016,60.991
6/13/2016,60.948
6/13/2016,60.904
6/13/2016,60.861
6/13/2016,60.818
6/13/2016,60.733
6/13/2016,60.647
6/13/2016,60.561
6/13/2016,60.433
6/13/2016,60.303
6/13/2016,60.217
6/13/2016,60.089
