Date,Temp
7/17/2020,68.356
7/17/2020,67.971
7/17/2020,67.714
7/17/2020,67.543
7/17/2020,67.413
7/17/2020,67.285
7/17/2020,67.199
7/17/2020,67.114
7/17/2020,67.028
7/17/2020,66.943
7/17/2020,66.857
7/17/2020,66.772
7/17/2020,66.729
7/17/2020,66.6
7/17/2020,66.515
7/17/2020,66.385
7/17/2020,66.258
7/17/2020,66.214
7/17/2020,66.173
7/17/2020,66.301
7/17/2020,66.6
7/17/2020,66.943
7/17/2020,67.413
7/17/2020,68.013
7/17/2020,68.742
7/17/2020,69.514
7/17/2020,70.329
7/17/2020,71.274
7/17/2020,72.093
7/17/2020,72.826
7/17/2020,73.342
7/17/2020,73.774
7/17/2020,74.077
7/17/2020,74.163
7/17/2020,73.904
7/17/2020,73.558
7/17/2020,73.256
7/17/2020,73.04
7/17/2020,72.783
7/17/2020,72.48
7/17/2020,72.221
7/17/2020,71.834
7/17/2020,71.447
7/17/2020,70.974
7/17/2020,70.502
7/17/2020,70.029
7/17/2020,69.471
7/17/2020,68.956
7/18/2020,68.527
7/18/2020,68.142
7/18/2020,67.798
7/18/2020,67.627
7/18/2020,67.372
7/18/2020,67.285
7/18/2020,67.199
7/18/2020,67.071
7/18/2020,67.028
7/18/2020,66.9
7/18/2020,66.772
7/18/2020,66.643
7/18/2020,66.558
7/18/2020,66.385
7/18/2020,66.214
7/18/2020,66.173
7/18/2020,66.043
7/18/2020,65.959
7/18/2020,65.916
7/18/2020,65.959
7/18/2020,66.173
7/18/2020,66.515
7/18/2020,67.028
7/18/2020,67.627
7/18/2020,68.4
7/18/2020,69.17
7/18/2020,69.985
7/18/2020,70.846
7/18/2020,71.661
7/18/2020,72.394
7/18/2020,72.997
7/18/2020,73.429
7/18/2020,73.774
7/18/2020,73.818
7/18/2020,73.645
7/18/2020,73.342
7/18/2020,73.083
7/18/2020,72.869
7/18/2020,72.653
7/18/2020,72.437
7/18/2020,72.093
7/18/2020,71.834
7/18/2020,71.404
7/18/2020,70.887
7/18/2020,70.416
7/18/2020,69.942
7/18/2020,69.427
7/18/2020,68.913
7/19/2020,68.443
7/19/2020,68.056
7/19/2020,67.671
7/19/2020,67.413
7/19/2020,67.199
7/19/2020,67.071
7/19/2020,66.943
7/19/2020,66.814
7/19/2020,66.643
7/19/2020,66.643
7/19/2020,66.515
7/19/2020,66.385
7/19/2020,66.301
7/19/2020,66.173
7/19/2020,66.043
7/19/2020,65.916
7/19/2020,65.829
7/19/2020,65.788
7/19/2020,65.745
7/19/2020,65.788
7/19/2020,66.087
7/19/2020,66.385
7/19/2020,66.943
7/19/2020,67.543
7/19/2020,68.313
7/19/2020,69.129
7/19/2020,69.985
7/19/2020,70.93
7/19/2020,71.834
7/19/2020,72.653
7/19/2020,73.342
7/19/2020,73.904
7/19/2020,74.338
7/19/2020,74.467
7/19/2020,74.295
7/19/2020,73.99
7/19/2020,73.688
7/19/2020,73.645
7/19/2020,73.386
7/19/2020,73.256
7/19/2020,72.955
7/19/2020,72.61
7/19/2020,72.136
7/19/2020,71.704
7/19/2020,71.231
7/19/2020,70.759
7/19/2020,70.243
7/19/2020,69.728
7/20/2020,69.256
7/20/2020,68.871
7/20/2020,68.527
7/20/2020,68.227
7/20/2020,68.056
7/20/2020,67.885
7/20/2020,67.671
7/20/2020,67.671
7/20/2020,67.586
7/20/2020,67.456
7/20/2020,67.372
7/20/2020,67.329
7/20/2020,67.199
7/20/2020,67.158
7/20/2020,67.028
7/20/2020,66.985
7/20/2020,66.857
7/20/2020,66.772
7/20/2020,66.772
7/20/2020,66.857
7/20/2020,67.158
7/20/2020,67.456
7/20/2020,68.013
7/20/2020,68.614
7/20/2020,69.427
7/20/2020,70.243
7/20/2020,71.103
7/20/2020,72.093
7/20/2020,72.997
7/20/2020,73.818
7/20/2020,74.511
7/20/2020,75.074
7/20/2020,75.463
7/20/2020,75.637
7/20/2020,75.463
7/20/2020,75.16
7/20/2020,74.986
7/20/2020,74.727
7/20/2020,74.554
7/20/2020,74.381
7/20/2020,74.12
7/20/2020,73.818
7/20/2020,73.472
7/20/2020,73.04
7/20/2020,72.567
7/20/2020,72.136
7/20/2020,71.62
7/20/2020,71.017
7/21/2020,70.543
7/21/2020,70.115
7/21/2020,69.728
7/21/2020,69.386
7/21/2020,69.17
7/21/2020,68.999
7/21/2020,68.871
7/21/2020,68.785
7/21/2020,68.614
7/21/2020,68.614
7/21/2020,68.484
7/21/2020,68.356
7/21/2020,68.313
7/21/2020,68.142
7/21/2020,68.142
7/21/2020,67.971
7/21/2020,67.928
7/21/2020,67.842
7/21/2020,67.842
7/21/2020,68.013
7/21/2020,68.142
7/21/2020,68.484
7/21/2020,69.085
7/21/2020,69.643
