Date,Temp
6/11/2015,66.472
6/11/2015,66.385
6/11/2015,66.301
6/11/2015,66.173
6/11/2015,66.043
6/11/2015,65.916
6/11/2015,65.745
6/11/2015,65.574
6/11/2015,65.444
6/11/2015,65.273
6/11/2015,65.102
6/11/2015,64.931
6/11/2015,64.76
6/11/2015,64.589
6/11/2015,64.418
6/11/2015,64.247
6/11/2015,64.117
6/11/2015,64.033
6/11/2015,64.117
6/11/2015,64.247
6/11/2015,64.418
6/11/2015,64.674
6/11/2015,64.974
6/11/2015,65.403
6/11/2015,66
6/11/2015,66.686
6/11/2015,67.413
6/11/2015,68.056
6/11/2015,68.571
6/11/2015,68.999
6/11/2015,69.343
6/11/2015,69.6
6/11/2015,69.728
6/11/2015,69.728
6/11/2015,69.6
6/11/2015,69.3
6/11/2015,68.956
6/11/2015,68.614
6/11/2015,68.356
6/11/2015,67.971
6/11/2015,67.543
6/11/2015,67.028
6/11/2015,66.515
6/11/2015,66.087
6/11/2015,65.745
6/11/2015,65.487
6/11/2015,65.316
6/11/2015,65.23
6/12/2015,65.23
6/12/2015,65.23
6/12/2015,65.23
6/12/2015,65.188
6/12/2015,65.188
6/12/2015,65.102
6/12/2015,65.017
6/12/2015,64.931
6/12/2015,64.845
6/12/2015,64.717
6/12/2015,64.632
6/12/2015,64.503
6/12/2015,64.418
6/12/2015,64.288
6/12/2015,64.204
6/12/2015,64.117
6/12/2015,64.033
6/12/2015,64.033
6/12/2015,64.204
6/12/2015,64.418
6/12/2015,64.632
6/12/2015,64.974
6/12/2015,65.316
6/12/2015,65.829
6/12/2015,66.515
6/12/2015,67.242
6/12/2015,67.971
6/12/2015,68.657
6/12/2015,69.213
6/12/2015,69.643
6/12/2015,69.985
6/12/2015,70.286
6/12/2015,70.372
6/12/2015,70.329
6/12/2015,70.158
6/12/2015,69.858
6/12/2015,69.471
6/12/2015,69.129
6/12/2015,68.742
6/12/2015,68.356
6/12/2015,67.928
6/12/2015,67.372
6/12/2015,66.814
6/12/2015,66.301
6/12/2015,65.959
6/12/2015,65.615
6/12/2015,65.316
6/12/2015,65.145
6/13/2015,65.059
6/13/2015,64.974
6/13/2015,64.931
6/13/2015,64.845
6/13/2015,64.76
6/13/2015,64.674
6/13/2015,64.503
6/13/2015,64.375
6/13/2015,64.204
6/13/2015,64.074
6/13/2015,63.903
6/13/2015,63.732
6/13/2015,63.561
6/13/2015,63.433
6/13/2015,63.262
6/13/2015,63.133
6/13/2015,63.005
6/13/2015,62.962
6/13/2015,63.09
6/13/2015,63.262
6/13/2015,63.518
6/13/2015,63.819
6/13/2015,64.204
6/13/2015,64.717
6/13/2015,65.359
6/13/2015,66.087
6/13/2015,66.814
6/13/2015,67.543
6/13/2015,68.099
6/13/2015,68.571
6/13/2015,68.913
6/13/2015,69.17
6/13/2015,69.343
6/13/2015,69.3
6/13/2015,69.085
6/13/2015,68.742
6/13/2015,68.4
6/13/2015,68.013
6/13/2015,67.714
6/13/2015,67.329
6/13/2015,66.814
6/13/2015,66.258
6/13/2015,65.658
6/13/2015,65.145
6/13/2015,64.674
6/13/2015,64.288
6/13/2015,63.99
6/13/2015,63.775
6/14/2015,63.648
6/14/2015,63.561
6/14/2015,63.518
6/14/2015,63.475
6/14/2015,63.433
6/14/2015,63.347
6/14/2015,63.219
6/14/2015,63.133
6/14/2015,63.005
6/14/2015,62.834
6/14/2015,62.704
6/14/2015,62.533
6/14/2015,62.406
6/14/2015,62.233
6/14/2015,62.105
6/14/2015,62.019
6/14/2015,61.934
6/14/2015,61.977
6/14/2015,62.148
6/14/2015,62.319
6/14/2015,62.577
6/14/2015,62.919
6/14/2015,63.39
6/14/2015,63.946
6/14/2015,64.632
6/14/2015,65.444
6/14/2015,66.214
6/14/2015,66.985
6/14/2015,67.627
6/14/2015,68.185
6/14/2015,68.614
6/14/2015,68.913
6/14/2015,69.085
6/14/2015,69.085
6/14/2015,68.956
6/14/2015,68.698
6/14/2015,68.443
6/14/2015,68.185
6/14/2015,67.885
6/14/2015,67.543
6/14/2015,67.114
6/14/2015,66.6
6/14/2015,66
6/14/2015,65.487
6/14/2015,65.059
6/14/2015,64.674
6/14/2015,64.332
6/14/2015,64.161
6/15/2015,64.074
6/15/2015,64.033
6/15/2015,63.99
6/15/2015,63.99
6/15/2015,63.99
6/15/2015,63.99
6/15/2015,63.946
6/15/2015,63.903
6/15/2015,63.819
6/15/2015,63.732
6/15/2015,63.604
6/15/2015,63.518
6/15/2015,63.39
6/15/2015,63.304
6/15/2015,63.219
6/15/2015,63.176
6/15/2015,63.133
6/15/2015,63.176
6/15/2015,63.347
6/15/2015,63.648
6/15/2015,63.99
6/15/2015,64.375
6/15/2015,64.803
6/15/2015,65.316
6/15/2015,66
6/15/2015,66.814
6/15/2015,67.627
6/15/2015,68.4
6/15/2015,68.999
6/15/2015,69.514
6/15/2015,69.942
6/15/2015,70.243
6/15/2015,70.416
6/15/2015,70.416
6/15/2015,70.286
6/15/2015,69.985
6/15/2015,69.685
6/15/2015,69.386
6/15/2015,69.085
6/15/2015,68.698
6/15/2015,68.27
6/15/2015,67.714
6/15/2015,67.114
6/15/2015,66.515
6/15/2015,66
6/15/2015,65.574
6/15/2015,65.23
6/15/2015,64.974
6/16/2015,64.803
6/16/2015,64.717
6/16/2015,64.632
6/16/2015,64.589
6/16/2015,64.503
6/16/2015,64.459
6/16/2015,64.418
6/16/2015,64.332
6/16/2015,64.247
6/16/2015,64.161
6/16/2015,64.117
6/16/2015,64.033
6/16/2015,63.99
6/16/2015,63.903
6/16/2015,63.862
6/16/2015,63.819
6/16/2015,63.862
6/16/2015,63.903
6/16/2015,63.99
6/16/2015,63.99
6/16/2015,64.247
6/16/2015,64.674
6/16/2015,65.102
6/16/2015,65.615
6/16/2015,66.258
6/16/2015,66.943
6/16/2015,67.757
6/16/2015,68.443
6/16/2015,69.085
6/16/2015,69.557
6/16/2015,69.942
6/16/2015,70.243
6/16/2015,70.416
6/16/2015,70.416
6/16/2015,70.286
6/16/2015,70.029
6/16/2015,69.771
6/16/2015,69.557
6/16/2015,69.3
6/16/2015,68.999
6/16/2015,68.657
6/16/2015,68.185
6/16/2015,67.627
6/16/2015,67.114
6/16/2015,66.6
6/16/2015,66.13
6/16/2015,65.701
6/16/2015,65.444
6/17/2015,65.23
6/17/2015,65.102
6/17/2015,65.017
6/17/2015,64.974
6/17/2015,64.931
6/17/2015,64.845
6/17/2015,64.803
6/17/2015,64.717
6/17/2015,64.632
6/17/2015,64.503
6/17/2015,64.418
6/17/2015,64.247
6/17/2015,64.117
6/17/2015,63.99
6/17/2015,63.903
6/17/2015,63.775
6/17/2015,63.689
6/17/2015,63.689
6/17/2015,63.819
6/17/2015,64.074
